id,test_day,subage,age,task,trial,agent,correct,z_age,z_trial
VP1,1,4,4.399726214921286,mutual_exclusivity,1,Monkey,1,0.24187200547570153,-3.5865384615384617
VP1,1,4,4.399726214921286,mutual_exclusivity,2,Bunny,1,0.24187200547570153,-2.5865384615384617
VP1,1,4,4.399726214921286,mutual_exclusivity,3,Cat,1,0.24187200547570153,-1.5865384615384617
VP1,1,4,4.399726214921286,mutual_exclusivity,4,Dog,1,0.24187200547570153,-0.5865384615384617
VP1,1,4,4.399726214921286,mutual_exclusivity,5,Frog,1,0.24187200547570153,0.4134615384615383
VP1,1,4,4.399726214921286,simple_inf,1,Tiger,1,0.24187200547570153,-3.5865384615384617
VP1,1,4,4.399726214921286,simple_inf,2,Tiger,0,0.24187200547570153,-2.5865384615384617
VP1,1,4,4.399726214921286,simple_inf,3,Tiger,1,0.24187200547570153,-1.5865384615384617
VP1,1,4,4.399726214921286,simple_inf,4,Tiger,1,0.24187200547570153,-0.5865384615384617
VP1,1,4,4.399726214921286,simple_inf,5,Tiger,1,0.24187200547570153,0.4134615384615383
VP1,1,4,4.399726214921286,discourse_continuity,1,Bunny,1,0.24187200547570153,-3.5865384615384617
VP1,1,4,4.399726214921286,discourse_continuity,2,Monkey,1,0.24187200547570153,-2.5865384615384617
VP1,1,4,4.399726214921286,discourse_continuity,3,Dog,1,0.24187200547570153,-1.5865384615384617
VP1,1,4,4.399726214921286,discourse_continuity,4,Frog,1,0.24187200547570153,-0.5865384615384617
VP1,1,4,4.399726214921286,discourse_continuity,5,Cat,1,0.24187200547570153,0.4134615384615383
VP1,1,4,4.399726214921286,ad_hoc_implicature,1,Sheep,1,0.24187200547570153,-3.5865384615384617
VP1,1,4,4.399726214921286,ad_hoc_implicature,2,Sheep,1,0.24187200547570153,-2.5865384615384617
VP1,1,4,4.399726214921286,ad_hoc_implicature,3,Sheep,1,0.24187200547570153,-1.5865384615384617
VP1,1,4,4.399726214921286,ad_hoc_implicature,4,Sheep,1,0.24187200547570153,-0.5865384615384617
VP1,1,4,4.399726214921286,ad_hoc_implicature,5,Sheep,1,0.24187200547570153,0.4134615384615383
VP1,1,4,4.399726214921286,card_sorting,1,NA,1,0.24187200547570153,-3.5865384615384617
VP1,1,4,4.399726214921286,card_sorting,2,NA,1,0.24187200547570153,-2.5865384615384617
VP1,1,4,4.399726214921286,card_sorting,3,NA,1,0.24187200547570153,-1.5865384615384617
VP1,1,4,4.399726214921286,card_sorting,4,NA,1,0.24187200547570153,-0.5865384615384617
VP1,1,4,4.399726214921286,card_sorting,5,NA,1,0.24187200547570153,0.4134615384615383
VP1,1,4,4.399726214921286,card_sorting,6,NA,1,0.24187200547570153,1.4134615384615383
VP2,1,4,4.435318275154004,mutual_exclusivity,1,Monkey,1,0.2774640657084193,-3.5865384615384617
VP2,1,4,4.435318275154004,mutual_exclusivity,2,Bunny,1,0.2774640657084193,-2.5865384615384617
VP2,1,4,4.435318275154004,mutual_exclusivity,3,Cat,1,0.2774640657084193,-1.5865384615384617
VP2,1,4,4.435318275154004,mutual_exclusivity,4,Dog,1,0.2774640657084193,-0.5865384615384617
VP2,1,4,4.435318275154004,mutual_exclusivity,5,Frog,1,0.2774640657084193,0.4134615384615383
VP2,1,4,4.435318275154004,simple_inf,1,Tiger,1,0.2774640657084193,-3.5865384615384617
VP2,1,4,4.435318275154004,simple_inf,2,Tiger,1,0.2774640657084193,-2.5865384615384617
VP2,1,4,4.435318275154004,simple_inf,3,Tiger,0,0.2774640657084193,-1.5865384615384617
VP2,1,4,4.435318275154004,simple_inf,4,Tiger,0,0.2774640657084193,-0.5865384615384617
VP2,1,4,4.435318275154004,simple_inf,5,Tiger,0,0.2774640657084193,0.4134615384615383
VP2,1,4,4.435318275154004,discourse_continuity,1,Bunny,1,0.2774640657084193,-3.5865384615384617
VP2,1,4,4.435318275154004,discourse_continuity,2,Monkey,0,0.2774640657084193,-2.5865384615384617
VP2,1,4,4.435318275154004,discourse_continuity,3,Dog,1,0.2774640657084193,-1.5865384615384617
VP2,1,4,4.435318275154004,discourse_continuity,4,Frog,1,0.2774640657084193,-0.5865384615384617
VP2,1,4,4.435318275154004,discourse_continuity,5,Cat,1,0.2774640657084193,0.4134615384615383
VP2,1,4,4.435318275154004,ad_hoc_implicature,1,Sheep,1,0.2774640657084193,-3.5865384615384617
VP2,1,4,4.435318275154004,ad_hoc_implicature,2,Sheep,1,0.2774640657084193,-2.5865384615384617
VP2,1,4,4.435318275154004,ad_hoc_implicature,3,Sheep,1,0.2774640657084193,-1.5865384615384617
VP2,1,4,4.435318275154004,ad_hoc_implicature,4,Sheep,1,0.2774640657084193,-0.5865384615384617
VP2,1,4,4.435318275154004,ad_hoc_implicature,5,Sheep,1,0.2774640657084193,0.4134615384615383
VP2,1,4,4.435318275154004,card_sorting,1,NA,0,0.2774640657084193,-3.5865384615384617
VP2,1,4,4.435318275154004,card_sorting,2,NA,0,0.2774640657084193,-2.5865384615384617
VP2,1,4,4.435318275154004,card_sorting,3,NA,0,0.2774640657084193,-1.5865384615384617
VP2,1,4,4.435318275154004,card_sorting,4,NA,0,0.2774640657084193,-0.5865384615384617
VP2,1,4,4.435318275154004,card_sorting,5,NA,0,0.2774640657084193,0.4134615384615383
VP2,1,4,4.435318275154004,card_sorting,6,NA,0,0.2774640657084193,1.4134615384615383
VP3,1,3,3.698836413415469,mutual_exclusivity,1,Monkey,1,-0.45901779603011583,-3.5865384615384617
VP3,1,3,3.698836413415469,mutual_exclusivity,2,Bunny,0,-0.45901779603011583,-2.5865384615384617
VP3,1,3,3.698836413415469,mutual_exclusivity,3,Cat,0,-0.45901779603011583,-1.5865384615384617
VP3,1,3,3.698836413415469,mutual_exclusivity,4,Dog,1,-0.45901779603011583,-0.5865384615384617
VP3,1,3,3.698836413415469,mutual_exclusivity,5,Frog,0,-0.45901779603011583,0.4134615384615383
VP3,1,3,3.698836413415469,simple_inf,1,Tiger,1,-0.45901779603011583,-3.5865384615384617
VP3,1,3,3.698836413415469,simple_inf,2,Tiger,1,-0.45901779603011583,-2.5865384615384617
VP3,1,3,3.698836413415469,simple_inf,3,Tiger,0,-0.45901779603011583,-1.5865384615384617
VP3,1,3,3.698836413415469,simple_inf,4,Tiger,1,-0.45901779603011583,-0.5865384615384617
VP3,1,3,3.698836413415469,simple_inf,5,Tiger,1,-0.45901779603011583,0.4134615384615383
VP3,1,3,3.698836413415469,discourse_continuity,1,Bunny,0,-0.45901779603011583,-3.5865384615384617
VP3,1,3,3.698836413415469,discourse_continuity,2,Monkey,1,-0.45901779603011583,-2.5865384615384617
VP3,1,3,3.698836413415469,discourse_continuity,3,Dog,1,-0.45901779603011583,-1.5865384615384617
VP3,1,3,3.698836413415469,discourse_continuity,4,Frog,0,-0.45901779603011583,-0.5865384615384617
VP3,1,3,3.698836413415469,discourse_continuity,5,Cat,0,-0.45901779603011583,0.4134615384615383
VP3,1,3,3.698836413415469,ad_hoc_implicature,1,Sheep,1,-0.45901779603011583,-3.5865384615384617
VP3,1,3,3.698836413415469,ad_hoc_implicature,2,Sheep,1,-0.45901779603011583,-2.5865384615384617
VP3,1,3,3.698836413415469,ad_hoc_implicature,3,Sheep,1,-0.45901779603011583,-1.5865384615384617
VP3,1,3,3.698836413415469,ad_hoc_implicature,4,Sheep,0,-0.45901779603011583,-0.5865384615384617
VP3,1,3,3.698836413415469,ad_hoc_implicature,5,Sheep,1,-0.45901779603011583,0.4134615384615383
VP3,1,3,3.698836413415469,card_sorting,1,NA,0,-0.45901779603011583,-3.5865384615384617
VP3,1,3,3.698836413415469,card_sorting,2,NA,0,-0.45901779603011583,-2.5865384615384617
VP3,1,3,3.698836413415469,card_sorting,3,NA,0,-0.45901779603011583,-1.5865384615384617
VP3,1,3,3.698836413415469,card_sorting,4,NA,0,-0.45901779603011583,-0.5865384615384617
VP3,1,3,3.698836413415469,card_sorting,5,NA,0,-0.45901779603011583,0.4134615384615383
VP3,1,3,3.698836413415469,card_sorting,6,NA,0,-0.45901779603011583,1.4134615384615383
VP4,1,3,3.8302532511978096,mutual_exclusivity,1,Monkey,1,-0.32760095824777524,-3.5865384615384617
VP4,1,3,3.8302532511978096,mutual_exclusivity,2,Bunny,1,-0.32760095824777524,-2.5865384615384617
VP4,1,3,3.8302532511978096,mutual_exclusivity,3,Cat,1,-0.32760095824777524,-1.5865384615384617
VP4,1,3,3.8302532511978096,mutual_exclusivity,4,Dog,1,-0.32760095824777524,-0.5865384615384617
VP4,1,3,3.8302532511978096,mutual_exclusivity,5,Frog,0,-0.32760095824777524,0.4134615384615383
VP4,1,3,3.8302532511978096,simple_inf,1,Tiger,1,-0.32760095824777524,-3.5865384615384617
VP4,1,3,3.8302532511978096,simple_inf,2,Tiger,1,-0.32760095824777524,-2.5865384615384617
VP4,1,3,3.8302532511978096,simple_inf,3,Tiger,1,-0.32760095824777524,-1.5865384615384617
VP4,1,3,3.8302532511978096,simple_inf,4,Tiger,1,-0.32760095824777524,-0.5865384615384617
VP4,1,3,3.8302532511978096,simple_inf,5,Tiger,0,-0.32760095824777524,0.4134615384615383
VP4,1,3,3.8302532511978096,discourse_continuity,1,Bunny,1,-0.32760095824777524,-3.5865384615384617
VP4,1,3,3.8302532511978096,discourse_continuity,2,Monkey,0,-0.32760095824777524,-2.5865384615384617
VP4,1,3,3.8302532511978096,discourse_continuity,3,Dog,0,-0.32760095824777524,-1.5865384615384617
VP4,1,3,3.8302532511978096,discourse_continuity,4,Frog,0,-0.32760095824777524,-0.5865384615384617
VP4,1,3,3.8302532511978096,discourse_continuity,5,Cat,0,-0.32760095824777524,0.4134615384615383
VP4,1,3,3.8302532511978096,ad_hoc_implicature,1,Sheep,1,-0.32760095824777524,-3.5865384615384617
VP4,1,3,3.8302532511978096,ad_hoc_implicature,2,Sheep,1,-0.32760095824777524,-2.5865384615384617
VP4,1,3,3.8302532511978096,ad_hoc_implicature,3,Sheep,0,-0.32760095824777524,-1.5865384615384617
VP4,1,3,3.8302532511978096,ad_hoc_implicature,4,Sheep,1,-0.32760095824777524,-0.5865384615384617
VP4,1,3,3.8302532511978096,ad_hoc_implicature,5,Sheep,0,-0.32760095824777524,0.4134615384615383
VP4,1,3,3.8302532511978096,card_sorting,1,NA,1,-0.32760095824777524,-3.5865384615384617
VP4,1,3,3.8302532511978096,card_sorting,2,NA,0,-0.32760095824777524,-2.5865384615384617
VP4,1,3,3.8302532511978096,card_sorting,3,NA,1,-0.32760095824777524,-1.5865384615384617
VP4,1,3,3.8302532511978096,card_sorting,4,NA,1,-0.32760095824777524,-0.5865384615384617
VP4,1,3,3.8302532511978096,card_sorting,5,NA,1,-0.32760095824777524,0.4134615384615383
VP4,1,3,3.8302532511978096,card_sorting,6,NA,1,-0.32760095824777524,1.4134615384615383
VP5,1,4,4.095824777549623,mutual_exclusivity,1,Monkey,1,-0.06202943189596155,-3.5865384615384617
VP5,1,4,4.095824777549623,mutual_exclusivity,2,Bunny,1,-0.06202943189596155,-2.5865384615384617
VP5,1,4,4.095824777549623,mutual_exclusivity,3,Cat,1,-0.06202943189596155,-1.5865384615384617
VP5,1,4,4.095824777549623,mutual_exclusivity,4,Dog,1,-0.06202943189596155,-0.5865384615384617
VP5,1,4,4.095824777549623,mutual_exclusivity,5,Frog,0,-0.06202943189596155,0.4134615384615383
VP5,1,4,4.095824777549623,simple_inf,1,Tiger,1,-0.06202943189596155,-3.5865384615384617
VP5,1,4,4.095824777549623,simple_inf,2,Tiger,0,-0.06202943189596155,-2.5865384615384617
VP5,1,4,4.095824777549623,simple_inf,3,Tiger,1,-0.06202943189596155,-1.5865384615384617
VP5,1,4,4.095824777549623,simple_inf,4,Tiger,1,-0.06202943189596155,-0.5865384615384617
VP5,1,4,4.095824777549623,simple_inf,5,Tiger,0,-0.06202943189596155,0.4134615384615383
VP5,1,4,4.095824777549623,discourse_continuity,1,Bunny,1,-0.06202943189596155,-3.5865384615384617
VP5,1,4,4.095824777549623,discourse_continuity,2,Monkey,1,-0.06202943189596155,-2.5865384615384617
VP5,1,4,4.095824777549623,discourse_continuity,3,Dog,0,-0.06202943189596155,-1.5865384615384617
VP5,1,4,4.095824777549623,discourse_continuity,4,Frog,1,-0.06202943189596155,-0.5865384615384617
VP5,1,4,4.095824777549623,discourse_continuity,5,Cat,0,-0.06202943189596155,0.4134615384615383
VP5,1,4,4.095824777549623,ad_hoc_implicature,1,Sheep,1,-0.06202943189596155,-3.5865384615384617
VP5,1,4,4.095824777549623,ad_hoc_implicature,2,Sheep,1,-0.06202943189596155,-2.5865384615384617
VP5,1,4,4.095824777549623,ad_hoc_implicature,3,Sheep,1,-0.06202943189596155,-1.5865384615384617
VP5,1,4,4.095824777549623,ad_hoc_implicature,4,Sheep,1,-0.06202943189596155,-0.5865384615384617
VP5,1,4,4.095824777549623,ad_hoc_implicature,5,Sheep,1,-0.06202943189596155,0.4134615384615383
VP5,1,4,4.095824777549623,card_sorting,1,NA,1,-0.06202943189596155,-3.5865384615384617
VP5,1,4,4.095824777549623,card_sorting,2,NA,1,-0.06202943189596155,-2.5865384615384617
VP5,1,4,4.095824777549623,card_sorting,3,NA,1,-0.06202943189596155,-1.5865384615384617
VP5,1,4,4.095824777549623,card_sorting,4,NA,1,-0.06202943189596155,-0.5865384615384617
VP5,1,4,4.095824777549623,card_sorting,5,NA,1,-0.06202943189596155,0.4134615384615383
VP5,1,4,4.095824777549623,card_sorting,6,NA,1,-0.06202943189596155,1.4134615384615383
VP6,1,3,3.57015742642026,mutual_exclusivity,1,Monkey,1,-0.5876967830253248,-3.5865384615384617
VP6,1,3,3.57015742642026,mutual_exclusivity,2,Bunny,1,-0.5876967830253248,-2.5865384615384617
VP6,1,3,3.57015742642026,mutual_exclusivity,3,Cat,1,-0.5876967830253248,-1.5865384615384617
VP6,1,3,3.57015742642026,mutual_exclusivity,4,Dog,1,-0.5876967830253248,-0.5865384615384617
VP6,1,3,3.57015742642026,mutual_exclusivity,5,Frog,0,-0.5876967830253248,0.4134615384615383
VP6,1,3,3.57015742642026,simple_inf,1,Tiger,1,-0.5876967830253248,-3.5865384615384617
VP6,1,3,3.57015742642026,simple_inf,2,Tiger,0,-0.5876967830253248,-2.5865384615384617
VP6,1,3,3.57015742642026,simple_inf,3,Tiger,0,-0.5876967830253248,-1.5865384615384617
VP6,1,3,3.57015742642026,simple_inf,4,Tiger,1,-0.5876967830253248,-0.5865384615384617
VP6,1,3,3.57015742642026,simple_inf,5,Tiger,0,-0.5876967830253248,0.4134615384615383
VP6,1,3,3.57015742642026,discourse_continuity,1,Bunny,1,-0.5876967830253248,-3.5865384615384617
VP6,1,3,3.57015742642026,discourse_continuity,2,Monkey,1,-0.5876967830253248,-2.5865384615384617
VP6,1,3,3.57015742642026,discourse_continuity,3,Dog,0,-0.5876967830253248,-1.5865384615384617
VP6,1,3,3.57015742642026,discourse_continuity,4,Frog,0,-0.5876967830253248,-0.5865384615384617
VP6,1,3,3.57015742642026,discourse_continuity,5,Cat,1,-0.5876967830253248,0.4134615384615383
VP6,1,3,3.57015742642026,ad_hoc_implicature,1,Sheep,1,-0.5876967830253248,-3.5865384615384617
VP6,1,3,3.57015742642026,ad_hoc_implicature,2,Sheep,1,-0.5876967830253248,-2.5865384615384617
VP6,1,3,3.57015742642026,ad_hoc_implicature,3,Sheep,1,-0.5876967830253248,-1.5865384615384617
VP6,1,3,3.57015742642026,ad_hoc_implicature,4,Sheep,1,-0.5876967830253248,-0.5865384615384617
VP6,1,3,3.57015742642026,ad_hoc_implicature,5,Sheep,0,-0.5876967830253248,0.4134615384615383
VP6,1,3,3.57015742642026,card_sorting,1,NA,1,-0.5876967830253248,-3.5865384615384617
VP6,1,3,3.57015742642026,card_sorting,2,NA,1,-0.5876967830253248,-2.5865384615384617
VP6,1,3,3.57015742642026,card_sorting,3,NA,1,-0.5876967830253248,-1.5865384615384617
VP6,1,3,3.57015742642026,card_sorting,4,NA,1,-0.5876967830253248,-0.5865384615384617
VP6,1,3,3.57015742642026,card_sorting,5,NA,1,-0.5876967830253248,0.4134615384615383
VP6,1,3,3.57015742642026,card_sorting,6,NA,1,-0.5876967830253248,1.4134615384615383
VP7,1,4,4.361396303901437,mutual_exclusivity,1,Monkey,1,0.20354209445585258,-3.5865384615384617
VP7,1,4,4.361396303901437,mutual_exclusivity,2,Bunny,0,0.20354209445585258,-2.5865384615384617
VP7,1,4,4.361396303901437,mutual_exclusivity,3,Cat,1,0.20354209445585258,-1.5865384615384617
VP7,1,4,4.361396303901437,mutual_exclusivity,4,Dog,1,0.20354209445585258,-0.5865384615384617
VP7,1,4,4.361396303901437,mutual_exclusivity,5,Frog,0,0.20354209445585258,0.4134615384615383
VP7,1,4,4.361396303901437,simple_inf,1,Tiger,1,0.20354209445585258,-3.5865384615384617
VP7,1,4,4.361396303901437,simple_inf,2,Tiger,1,0.20354209445585258,-2.5865384615384617
VP7,1,4,4.361396303901437,simple_inf,3,Tiger,1,0.20354209445585258,-1.5865384615384617
VP7,1,4,4.361396303901437,simple_inf,4,Tiger,1,0.20354209445585258,-0.5865384615384617
VP7,1,4,4.361396303901437,simple_inf,5,Tiger,0,0.20354209445585258,0.4134615384615383
VP7,1,4,4.361396303901437,discourse_continuity,1,Bunny,1,0.20354209445585258,-3.5865384615384617
VP7,1,4,4.361396303901437,discourse_continuity,2,Monkey,1,0.20354209445585258,-2.5865384615384617
VP7,1,4,4.361396303901437,discourse_continuity,3,Dog,1,0.20354209445585258,-1.5865384615384617
VP7,1,4,4.361396303901437,discourse_continuity,4,Frog,0,0.20354209445585258,-0.5865384615384617
VP7,1,4,4.361396303901437,discourse_continuity,5,Cat,1,0.20354209445585258,0.4134615384615383
VP7,1,4,4.361396303901437,ad_hoc_implicature,1,Sheep,1,0.20354209445585258,-3.5865384615384617
VP7,1,4,4.361396303901437,ad_hoc_implicature,2,Sheep,1,0.20354209445585258,-2.5865384615384617
VP7,1,4,4.361396303901437,ad_hoc_implicature,3,Sheep,1,0.20354209445585258,-1.5865384615384617
VP7,1,4,4.361396303901437,ad_hoc_implicature,4,Sheep,1,0.20354209445585258,-0.5865384615384617
VP7,1,4,4.361396303901437,ad_hoc_implicature,5,Sheep,1,0.20354209445585258,0.4134615384615383
VP7,1,4,4.361396303901437,card_sorting,1,NA,1,0.20354209445585258,-3.5865384615384617
VP7,1,4,4.361396303901437,card_sorting,2,NA,1,0.20354209445585258,-2.5865384615384617
VP7,1,4,4.361396303901437,card_sorting,3,NA,1,0.20354209445585258,-1.5865384615384617
VP7,1,4,4.361396303901437,card_sorting,4,NA,1,0.20354209445585258,-0.5865384615384617
VP7,1,4,4.361396303901437,card_sorting,5,NA,1,0.20354209445585258,0.4134615384615383
VP7,1,4,4.361396303901437,card_sorting,6,NA,1,0.20354209445585258,1.4134615384615383
VP6,2,3,3.57015742642026,mutual_exclusivity,6,Monkey,1,-0.5876967830253248,1.4134615384615383
VP6,2,3,3.57015742642026,mutual_exclusivity,7,Bunny,1,-0.5876967830253248,2.4134615384615383
VP6,2,3,3.57015742642026,mutual_exclusivity,8,Cat,1,-0.5876967830253248,3.4134615384615383
VP6,2,3,3.57015742642026,mutual_exclusivity,9,Dog,1,-0.5876967830253248,4.413461538461538
VP6,2,3,3.57015742642026,mutual_exclusivity,10,Frog,1,-0.5876967830253248,5.413461538461538
VP6,2,3,3.57015742642026,simple_inf,6,Tiger,1,-0.5876967830253248,1.4134615384615383
VP6,2,3,3.57015742642026,simple_inf,7,Tiger,1,-0.5876967830253248,2.4134615384615383
VP6,2,3,3.57015742642026,simple_inf,8,Tiger,1,-0.5876967830253248,3.4134615384615383
VP6,2,3,3.57015742642026,simple_inf,9,Tiger,1,-0.5876967830253248,4.413461538461538
VP6,2,3,3.57015742642026,simple_inf,10,Tiger,0,-0.5876967830253248,5.413461538461538
VP6,2,3,3.57015742642026,discourse_continuity,6,Bunny,1,-0.5876967830253248,1.4134615384615383
VP6,2,3,3.57015742642026,discourse_continuity,7,Monkey,0,-0.5876967830253248,2.4134615384615383
VP6,2,3,3.57015742642026,discourse_continuity,8,Dog,0,-0.5876967830253248,3.4134615384615383
VP6,2,3,3.57015742642026,discourse_continuity,9,Frog,1,-0.5876967830253248,4.413461538461538
VP6,2,3,3.57015742642026,discourse_continuity,10,Cat,1,-0.5876967830253248,5.413461538461538
VP6,2,3,3.57015742642026,ad_hoc_implicature,6,Sheep,1,-0.5876967830253248,1.4134615384615383
VP6,2,3,3.57015742642026,ad_hoc_implicature,7,Sheep,1,-0.5876967830253248,2.4134615384615383
VP6,2,3,3.57015742642026,ad_hoc_implicature,8,Sheep,1,-0.5876967830253248,3.4134615384615383
VP6,2,3,3.57015742642026,ad_hoc_implicature,9,Sheep,1,-0.5876967830253248,4.413461538461538
VP6,2,3,3.57015742642026,ad_hoc_implicature,10,Sheep,1,-0.5876967830253248,5.413461538461538
VP6,2,3,3.57015742642026,card_sorting,7,NA,1,-0.5876967830253248,2.4134615384615383
VP6,2,3,3.57015742642026,card_sorting,8,NA,1,-0.5876967830253248,3.4134615384615383
VP6,2,3,3.57015742642026,card_sorting,9,NA,1,-0.5876967830253248,4.413461538461538
VP6,2,3,3.57015742642026,card_sorting,10,NA,1,-0.5876967830253248,5.413461538461538
VP6,2,3,3.57015742642026,card_sorting,11,NA,1,-0.5876967830253248,6.413461538461538
